sample_id,image_id,question,ground_truth,question_type_structural,question_type_semantic,n_claims_total,claims_total_object_existence,claims_supported_object_existence,claims_contradicted_object_existence,claims_uncertain_object_existence,claims_total_attribute,claims_supported_attribute,claims_contradicted_attribute,claims_uncertain_attribute,claims_total_spatial,claims_supported_spatial,claims_contradicted_spatial,claims_uncertain_spatial,claims_total_counting,claims_supported_counting,claims_contradicted_counting,claims_uncertain_counting,claims_total_action,claims_supported_action,claims_contradicted_action,claims_uncertain_action,claims_total_text_ocr,claims_supported_text_ocr,claims_contradicted_text_ocr,claims_uncertain_text_ocr,dominant_contradicted_type,has_any_contradiction
2190762,2350232,What is the black animal doing?,looking down,query,attr,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
16643016,2361351,What kind of clothing is not white?,cap,query,cat,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
2988021,2331305,Is the dock gray and long?,yes,logical,attr,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
91036769,2408800,"Which part of the photo is the cup in, the bottom or the top?",top,choose,attr,5,3,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
18134995,2398329,Is there either a racket or a fence in this picture?,yes,logical,obj,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,none,0
8749163,2392955,Does the tablecloth look cream colored?,yes,verify,attr,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
4195561,2346165,What are the vegetables in?,skillet,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
16495730,2341638,What clothing item is pink?,jacket,query,cat,5,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
2637808,2358465,What color are the dried leaves?,brown,query,attr,5,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
4192696,713531,What is the batter holding?,bat,query,rel,5,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
5768172,2400618,Do you see any skateboards or fences in the photo?,yes,logical,obj,10,5,4,1,0,2,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
4939757,2379919,Are there glasses or dish drainers?,no,logical,obj,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
1784679,2328946,Who is carrying the purse?,woman,query,rel,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,none,0
2935209,2392665,Is the kid sitting on a horse?,yes,verify,rel,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,object_existence,1
2411856,2392595,What is on the wall?,poster,query,rel,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
8131329,2332116,What is the piece of furniture to the left of the curtains?,dresser,query,rel,5,3,1,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
14319,2392240,Do you see an airplane that is blue?,no,verify,obj,5,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
11973787,2318131,Is this a train or a truck?,train,choose,cat,5,3,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
11385980,2367178,Is there a taxi in the photograph?,yes,verify,obj,5,0,0,0,0,4,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
17198006,2331965,How is the appliance to the left of the oven that is to the left of the jar called?,refrigerator,query,rel,5,1,1,0,0,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
16733888,2370047,The person that looks young is wearing what?,pajamas,query,rel,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,object_existence,1
10433135,2367895,Does the cross look large and gray?,yes,logical,attr,5,2,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
15734144,2353016,What animal is standing behind the fence?,donkey,query,rel,5,0,0,0,0,2,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,none,0
15768882,2363203,What color is the shirt?,orange,query,attr,5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
1459667,2332472,What is the man wearing?,outfit,query,rel,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
9490177,2359155,Is the door dark and wide?,yes,logical,attr,5,3,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
6348430,2366390,Is the silver spoon to the left or to the right of the plate the drink is to the left of?,right,choose,rel,5,1,1,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
3791705,2378457,What do both the letter and the arrow have in common?,color,compare,attr,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,none,0
161042963,2417949,Are there plates in this photo?,no,verify,obj,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
17407322,2322481,Do the shorts have long length?,yes,verify,attr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,none,0
2751961,2326912,Do you see any bird on the device that is on the couch?,no,verify,rel,5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
17312110,2405349,Are there small elephants in the image?,no,verify,obj,5,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
932663,2410196,Are there any plates or pans in this scene?,yes,logical,obj,5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
19613738,2377561,Are there any black chairs or glasses?,yes,logical,obj,5,1,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1996749,2355725,Is the path made of brick or cobblestone?,brick,choose,attr,5,1,1,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,none,0
2524467,2410898,Who is standing on the ladder on the right?,man,query,rel,5,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,1,0,0,1,none,0
111044769,1592280,On which side is the blue towel?,left,query,attr,5,2,2,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
31007883,2320373,What is the bowl on?,table,query,rel,5,3,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
1297760,2363316,The pan is on what?,counter,query,rel,5,2,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
13137031,2406090,Are there any bags on the ground in the image?,no,verify,rel,5,2,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
8391083,2393430,Which kind of furniture is the newspaper piled on?,shelf,query,rel,5,4,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
41034238,2324917,Which kind of appliance is it?,refrigerator,query,cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
16464341,2386341,Is there a black cat or bird?,no,logical,obj,5,2,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1726967,2364978,Which kind of baked good is it?,pie,query,cat,5,1,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
17207845,2322975,Who is playing baseball?,batter,query,cat,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
3665512,2323700,Are the people in front of the wall sitting with a boy?,yes,verify,rel,5,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
8355123,2358894,Is the brown blanket to the left or to the right of the person that is in front of the door?,left,choose,rel,5,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
16161557,2376280,What animal is the child holding?,bear,query,rel,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,none,0
6144077,2390488,Who is in front of the wall?,girl,query,rel,5,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
1780525,2347615,Is the player on the right of the image?,no,verify,attr,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,none,0
10106049,1592044,What is located on top of the entertainment center that the sofa is to the left of?,vase,query,rel,5,3,0,3,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
11535681,2380448,Which kind of vegetable is waiting?,carrots,query,cat,5,1,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
16413846,2409066,Is the box in the top part or in the bottom of the picture?,bottom,choose,attr,5,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
19687581,2359055,Is the black bag on the right side or on the left?,right,choose,attr,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
5123242,2323268,What is the piece of furniture to the left of the pigeons on the sidewalk?,chair,query,rel,5,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
4893302,2321811,Are there either any bikes or napkins in this image?,no,logical,obj,5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
11389666,713928,Are there any fences to the right of the boy?,no,verify,rel,5,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,none,0
1536492,2362724,What is the dog doing?,sleeping,query,attr,5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
13189536,2416714,Which place is it?,road,query,global,5,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
11694134,2341991,How big are the windows?,small,query,attr,5,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
10376281,2359715,Is the table to the left of the sitting person that is wearing a shirt?,yes,verify,rel,5,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
8618443,2367922,The elephant is in front of what?,wall,query,rel,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
11561839,2413800,Are there any kites in the sky?,no,verify,rel,5,3,1,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
15603156,2365166,What is that envelope on?,chair,query,rel,5,2,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
9169309,2353106,Who is wearing glasses?,people,query,rel,5,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,none,0
7131335,2367651,What is the vegetable to the left of the cheese that is to the left of the pepperoni?,pepper,query,rel,5,2,1,1,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
19419571,2365176,Do you see a toast or an orange?,yes,logical,obj,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
19687476,2359055,Are these two people the same gender?,no,compare,attr,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
1107422,2397689,Is the woman to the left or to the right of the person that is wearing trousers?,left,choose,rel,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
3256634,2374686,What is the man holding?,rope,query,rel,10,5,4,1,0,1,0,0,1,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,object_existence,1
191005826,2402871,What is on the road?,train,query,rel,5,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
15327474,2378167,The man is holding what?,kite,query,rel,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,none,0
14840896,2416294,Which color is the shirt?,red,query,attr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
31054299,2329177,Is the white chair under a table?,yes,verify,rel,5,1,1,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
121016684,2387151,Is the woman on the left or on the right of the picture?,left,choose,attr,5,1,0,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
19606759,2370859,"In which part of the picture is the book, the bottom or the top?",bottom,choose,attr,5,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,none,0
15138708,2317835,Which side of the image is the toilet on?,left,query,attr,5,2,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
12952046,2385164,Do you see sprinkles that are not blue?,yes,verify,obj,5,2,2,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
5385693,2409481,What color are the beets in the top of the photo?,purple,query,attr,5,2,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
12658722,2395905,Which kind of vehicle is in the grass?,carriage,query,rel,5,2,2,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
9524384,2373158,What is the dog doing?,running,query,attr,5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
161055762,2381697,Who is wearing trousers?,man,query,rel,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
11363405,712964,What color is the small boat?,white,query,attr,5,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
4640772,150274,Does the door appear to be closed?,yes,verify,attr,5,0,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
10468040,2324084,"What color is the huge sink, silver or cream colored?",silver,choose,attr,5,1,1,0,0,2,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
1601394,2408642,Is the cabinet in the top part of the image?,no,verify,attr,5,3,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
555283,2368244,Which side is the fork on?,right,query,attr,5,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
3954374,2167,What color is the curtain that the couch is to the left of?,yellow,query,attr,5,1,1,0,0,1,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
3842923,2340935,What is the animal to the left of the donuts called?,crab,query,rel,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
10620687,2381410,Are both the people of the same gender?,yes,compare,attr,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,object_existence,1
5346395,2389085,What's the girl wearing?,dress,query,rel,5,2,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
15994286,2396295,What kind of vehicle is to the right of the men?,train car,query,rel,5,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,none,0
1657089,2334942,How is the blue clothing item called?,shirt,query,cat,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
1260096,2354042,Is the bottle to the right or to the left of the chair?,right,choose,rel,5,3,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
4354476,2396447,What is in the soup?,utensil,query,rel,5,3,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
5743407,2406059,What kind of clothing is striped?,sweater,query,cat,5,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
788253,2410668,What is the dog on?,surfboard,query,rel,5,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
11535018,2354285,What is the animal that this woman is looking down at?,dog,query,rel,5,1,0,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
10882985,2385070,What is the piece of furniture to the right of the end table?,couch,query,rel,5,1,1,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
2629333,2412369,What is the fence around of?,house,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
2315453,2371504,What food is on the plate?,bread,query,rel,5,2,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
1519121,2337156,Is she wearing a watch?,no,verify,rel,5,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
9302188,2371685,Are the building and the post made of the same material?,yes,compare,attr,5,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
18561070,2346385,Which place is it?,field,query,global,6,2,1,1,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
6197328,2373259,What kind of furniture is the same color as the dress the person is wearing?,bar stool,query,rel,5,1,0,1,0,3,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
14732665,2380504,Do you see pine trees in the snow?,no,verify,rel,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
10518111,2389367,Are there any trucks behind the man that is wearing a hat?,no,verify,rel,5,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
12879665,2397397,How is the weather?,cloudy,query,global,5,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
2198843,2410230,Do the hat and the bucket have the same color?,yes,compare,attr,5,1,1,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
6144000,2390488,Which room is it?,living room,query,global,5,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
6647004,2326564,Are the houses on the left side or on the right of the picture?,right,choose,attr,5,1,1,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
7470052,2385432,Does the appliance that looks white look closed?,yes,verify,attr,5,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,object_existence,1
5457435,2382213,What is the color of the bare trees?,brown,query,attr,5,3,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
17891535,2399387,What is the red device called?,screen,query,cat,5,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,none,0
9629770,2346651,Is the telephone in the top of the photo?,yes,verify,attr,5,2,2,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19930056,2397231,What's the table in front of?,shelves,query,rel,5,0,0,0,0,3,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
6676908,2399149,Who is on the bench in the top?,people,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
737701,2364614,On which side is the pot?,right,query,attr,5,3,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
7616955,2354000,On which side is the lady?,right,query,attr,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
760678,2389205,Is the playing catcher in front of the umpire wearing a uniform?,no,verify,rel,5,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,spatial,1
17590336,2384787,"How does the grass look, green or brown?",green,choose,attr,5,3,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
18225803,2377485,Who is standing beside the chairs on the right?,man,query,rel,6,3,3,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1378851,2336566,What is located on top of the hydrant on the street?,hat,query,rel,5,1,1,0,0,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,none,0
6817339,2358376,Is that sky behind a bird?,no,verify,rel,5,2,2,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
16807450,2368444,Are there any benches above the brown grass?,no,verify,rel,5,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,attribute,1
6368433,2415085,Which kind of furniture is it?,dresser,query,cat,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
13136344,2405555,What kind of animal is in front of the dog?,horse,query,rel,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
2383363,285631,Is he to the left of a skateboard?,no,verify,rel,5,1,0,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
11862368,2407124,What is in the glass made of glass?,smoothie,query,rel,5,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
16872842,2317630,Is the carpet made of the same material as the frame?,no,compare,attr,5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
8398332,2339831,Who is wearing the pants?,man,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
3266795,2353078,Do you see either any plates or potatoes that are small?,yes,logical,obj,5,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
15278860,2404197,Is concrete used to make the floor that looks pink?,yes,verify,attr,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,none,0
9464524,713572,Is the man to the right or to the left of the person in the middle of the image?,left,choose,rel,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
547359,2381701,"Which color is the shirt, white or purple?",white,choose,attr,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
6436884,2373592,Which color is the shirt the men are wearing?,red,query,attr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,none,0
7907725,2366671,On which side of the photo is the man?,right,query,attr,5,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
17162458,2387947,Are there any lambs?,no,verify,obj,5,1,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
15894218,2363673,"What kind of animal is not perched, the seagull or the bird?",seagull,choose,cat,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
11207388,2316747,Is the laptop to the right or to the left of the camera on the table?,right,choose,rel,5,2,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
12701952,2396455,What animal is under the tree?,horse,query,rel,5,1,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,none,0
3468828,2355360,What is the item of furniture in front of the tree that is in front of the building called?,table,query,rel,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
61001368,2374409,Are there cakes or spoons in the image?,yes,logical,obj,5,3,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
4425475,2353024,What is on the bear?,hat,query,rel,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,none,0
4165743,2415263,Are the pants dark or maybe are they blue?,dark,choose,attr,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
10329800,2342847,Which kind of animal is to the left of the van?,bull,query,rel,5,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
14476039,2371568,"Which color are the goggles, yellow or black?",yellow,choose,attr,5,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
14205199,2409829,Are there people to the left of the skateboard?,yes,verify,rel,5,2,2,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19501713,2342969,Is the ball to the right of a person?,no,verify,rel,5,1,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,none,0
9401751,2327283,What is located on top of the urinal?,toy,query,rel,5,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
8104134,2364073,Are there either any mirrors or combs?,no,logical,obj,5,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
4544759,2322918,"In which part of the image is the picture, the bottom or the top?",bottom,choose,attr,5,2,2,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
8970484,2361258,How big is the vehicle that is on the right side of the image?,small,query,attr,5,2,1,1,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,object_existence,1
9954421,2342753,Is there a fire truck near the flag that is to the left of the ladder?,yes,verify,rel,5,3,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13741073,2382560,Is the sidewalk behind a dog?,no,verify,rel,5,1,1,0,0,2,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
18182187,2381255,What appliance is below the microwave oven?,stove,query,rel,5,1,1,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
2951155,2386013,What type of furniture is this?,couch,query,cat,5,3,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1035220,2372009,Is there a brown nightstand or desk in the photo?,no,logical,obj,5,1,1,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
215488,2402117,Is there a bag or a cup that is white?,yes,logical,obj,5,3,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
185698,2351588,Are there either tablecloths or forks?,no,logical,obj,5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
